,time,temp,max_peak,sig_peak,avg_peak,freq,label
440,42023.33333,12.3,0.7,0.5,0.3,4.1,0.0
441,42023.375,12.2,0.7,0.5,0.3,6.5,0.0
442,42023.41667,12.5,0.9,0.5,0.3,5.0,0.0
443,42023.45833,12.5,0.6,0.5,0.3,6.2,0.0
444,42023.5,12.5,0.6,0.4,0.3,6.3,0.0
445,42023.54167,12.5,0.6,0.5,0.3,5.9,0.0
446,42023.58333,12.2,0.9,0.6,0.4,6.3,0.0
447,42023.625,12.1,0.7,0.6,0.3,5.8,0.0
448,42023.66667,12.1,0.7,0.5,0.3,6.2,0.0
449,42023.70833,12.1,0.7,0.5,0.3,6.6,0.0
450,42023.75,12.1,0.8,0.5,0.3,6.5,0.0
451,42023.79167,12.0,0.9,0.5,0.3,6.9,0.0
452,42023.83333,12.6,0.7,0.5,0.3,6.5,0.0
453,42023.875,12.9,0.6,0.5,0.3,6.9,0.0
454,42023.91667,13.3,0.7,0.5,0.3,7.0,0.0
455,42023.95833,13.5,0.7,0.5,0.3,6.6,0.0
456,42024.0,13.5,0.8,0.5,0.3,6.8,0.0
457,42024.04167,13.0,0.7,0.5,0.3,6.9,0.0
458,42024.08333,12.8,0.7,0.4,0.3,5.0,0.0
459,42024.125,12.6,0.9,0.5,0.3,5.5,0.0
460,42024.16667,12.3,0.8,0.5,0.3,6.1,0.0
461,42024.20833,12.2,0.7,0.5,0.3,5.7,0.0
462,42024.25,12.2,0.7,0.5,0.3,5.5,0.0
463,42024.29167,12.2,0.8,0.5,0.3,6.0,0.0
464,42024.33333,12.2,0.7,0.5,0.3,6.2,0.0
465,42024.375,12.1,0.7,0.5,0.3,6.0,0.0
466,42024.41667,12.0,0.7,0.5,0.3,6.1,0.0
467,42024.45833,12.4,0.8,0.6,0.3,6.4,0.0
468,42024.5,13.4,0.7,0.6,0.4,6.5,0.0
469,42024.54167,13.3,0.8,0.6,0.4,6.1,0.0
470,42024.58333,13.3,0.9,0.6,0.4,6.2,0.0
471,42024.625,13.3,0.9,0.7,0.4,6.1,0.0
472,42024.66667,12.8,0.8,0.6,0.4,6.0,0.0
473,42024.70833,12.7,1.1,0.7,0.4,5.8,0.0
474,42024.75,12.6,1.0,0.7,0.4,5.9,0.0
475,42024.79167,13.4,1.2,0.8,0.5,6.5,0.0
476,42024.83333,13.9,1.1,0.7,0.5,6.3,0.0
477,42024.875,13.8,1.1,0.8,0.5,6.1,0.0
478,42024.91667,13.5,0.9,0.7,0.5,6.4,0.0
479,42024.95833,13.2,1.0,0.8,0.5,7.1,0.0
480,42025.0,13.2,1.3,1.0,0.6,7.4,0.0
481,42025.04167,13.1,1.3,1.0,0.6,7.2,0.0
482,42025.08333,13.0,1.4,1.0,0.6,7.0,0.0
483,42025.125,12.9,1.3,0.9,0.6,7.2,0.0
484,42025.16667,12.8,1.1,0.8,0.5,6.8,0.0
485,42025.20833,12.7,1.2,0.8,0.5,7.0,0.0
486,42025.25,12.6,1.2,0.8,0.5,6.7,0.0
487,42025.29167,12.7,1.1,0.8,0.5,6.5,0.0
488,42025.33333,12.7,1.2,0.9,0.5,6.6,0.0
489,42025.375,13.0,1.4,0.9,0.6,6.1,0.0
490,42025.41667,12.9,1.4,1.1,0.7,6.3,0.0
491,42025.45833,12.9,1.4,1.0,0.6,6.0,0.0
492,42025.5,12.8,1.4,1.1,0.7,6.1,0.0
493,42025.54167,12.7,1.8,1.1,0.7,6.0,0.0
494,42025.58333,12.9,1.4,1.0,0.6,6.2,0.0
495,42025.625,12.9,1.4,0.9,0.6,6.3,0.0
496,42025.66667,12.8,1.3,1.0,0.6,6.1,0.0
497,42025.70833,12.7,1.2,0.9,0.6,6.1,0.0
498,42025.75,12.5,1.4,0.9,0.6,6.2,0.0
499,42025.79167,12.4,1.3,0.9,0.5,5.9,0.0
500,42025.83333,12.9,1.1,0.9,0.6,6.3,0.0
501,42025.875,13.2,1.4,0.9,0.6,6.3,0.0
502,42025.91667,13.2,1.1,0.8,0.5,5.8,0.0
503,42025.95833,13.2,1.0,0.8,0.5,6.1,0.0
504,42026.0,13.0,1.2,0.9,0.5,5.9,0.0
505,42026.04167,12.9,1.1,0.8,0.5,5.7,0.0
506,42026.08333,12.8,1.1,0.9,0.6,5.6,0.0
507,42026.125,12.8,1.3,0.9,0.5,5.1,0.0
508,42026.16667,12.7,1.6,1.1,0.7,4.9,0.0
509,42026.20833,12.7,1.4,1.2,0.8,5.2,0.0
510,42026.25,12.6,1.4,1.0,0.6,5.2,0.0
511,42026.29167,12.5,1.6,1.1,0.7,5.2,0.0
512,42026.33333,12.2,1.4,1.1,0.7,5.7,0.0
513,42026.375,12.6,2.0,1.2,0.8,5.2,0.0
514,42026.41667,12.5,1.5,1.2,0.8,5.7,0.0
515,42026.45833,12.0,2.0,1.4,0.9,6.0,0.0
516,42026.5,11.4,1.9,1.2,0.8,5.6,0.0
517,42026.54167,11.2,2.0,1.4,0.9,6.0,0.0
518,42026.58333,11.7,2.1,1.5,0.9,6.5,0.0
519,42026.625,12.0,2.9,2.0,1.3,6.8,0.0
520,42026.66667,12.1,3.6,2.7,1.7,7.7,0.0
521,42026.70833,12.2,3.7,2.8,1.8,7.9,0.0
522,42026.75,12.2,3.7,2.7,1.7,8.2,0.0
523,42026.79167,12.2,3.4,2.7,1.7,7.9,1.0
524,42026.83333,12.2,3.5,2.4,1.5,7.4,1.0
525,42026.875,12.2,2.8,2.3,1.4,7.3,1.0
526,42026.91667,12.1,2.6,2.1,1.2,7.1,1.0
527,42026.95833,12.1,2.7,1.9,1.2,6.8,1.0
528,42027.0,12.0,2.5,1.8,1.1,6.9,1.0
529,42027.04167,12.0,2.3,1.9,1.2,7.0,1.0
530,42027.08333,12.5,2.5,1.8,1.1,7.2,1.0
531,42027.125,12.5,2.2,1.9,1.1,7.6,1.0
532,42027.16667,12.5,2.5,1.9,1.2,7.6,1.0
533,42027.20833,12.5,2.4,1.8,1.2,7.5,1.0
534,42027.25,12.3,2.4,1.6,1.0,7.0,1.0
535,42027.29167,12.1,2.4,1.5,1.0,6.8,1.0
536,42027.33333,12.0,2.0,1.4,0.9,7.0,1.0
537,42027.375,12.0,2.0,1.3,0.8,7.2,1.0
538,42027.41667,12.0,1.9,1.4,0.8,7.3,1.0
539,42027.45833,12.0,1.6,1.3,0.8,7.4,1.0
540,42027.5,12.2,1.8,1.3,0.8,7.4,1.0
541,42027.54167,12.3,1.9,1.4,0.9,7.6,1.0
542,42027.58333,12.5,2.0,1.4,0.9,7.8,1.0
543,42027.625,12.8,2.3,1.4,0.9,8.0,1.0
544,42027.66667,12.7,1.6,1.3,0.8,7.7,1.0
545,42027.70833,12.6,1.7,1.3,0.8,7.5,1.0
546,42027.75,12.5,2.0,1.4,0.8,7.9,1.0
547,42027.79167,12.4,1.7,1.4,0.8,7.6,0.0
548,42027.83333,12.3,1.8,1.4,0.8,7.6,0.0
549,42027.875,12.2,1.6,1.2,0.7,7.8,0.0
550,42027.91667,12.2,1.8,1.3,0.8,8.0,0.0
551,42027.95833,12.2,2.3,1.4,0.9,7.7,0.0
552,42028.0,12.2,1.6,1.3,0.8,7.6,0.0
553,42028.04167,12.2,1.6,1.2,0.8,8.1,0.0
554,42028.08333,12.2,1.4,1.1,0.7,7.8,0.0
555,42028.125,12.1,1.6,1.2,0.7,8.1,0.0
556,42028.16667,12.1,1.2,0.9,0.6,7.8,0.0
557,42028.20833,12.1,1.2,0.8,0.5,7.7,0.0
558,42028.25,12.0,1.1,0.9,0.5,7.8,0.0
559,42028.29167,12.0,1.0,0.7,0.4,7.7,0.0
560,42028.33333,12.0,1.0,0.8,0.4,7.7,0.0
561,42028.375,11.9,1.1,0.8,0.4,8.1,0.0
562,42028.41667,11.9,0.9,0.7,0.4,8.1,0.0
563,42028.45833,11.9,0.9,0.8,0.5,8.3,0.0
564,42028.5,12.0,1.0,0.8,0.5,7.6,0.0
565,42028.54167,12.0,1.0,0.8,0.5,7.9,0.0
566,42028.58333,12.1,1.3,0.9,0.5,8.1,0.0
567,42028.625,12.5,1.2,0.9,0.6,8.2,0.0
568,42028.66667,12.7,1.3,1.0,0.6,8.6,0.0
569,42028.70833,12.7,1.1,0.8,0.5,8.0,0.0
570,42028.75,12.6,1.1,0.9,0.5,8.2,0.0
571,42028.79167,12.4,1.2,0.9,0.6,8.5,0.0
572,42028.83333,12.3,1.1,0.8,0.5,8.1,0.0
573,42028.875,12.2,1.3,0.9,0.5,8.4,0.0
574,42028.91667,12.1,1.0,0.8,0.5,8.6,0.0
575,42028.95833,12.1,1.0,0.8,0.5,8.7,0.0
576,42029.0,12.0,1.2,0.9,0.5,8.4,0.0
577,42029.04167,12.3,1.1,0.8,0.5,7.9,0.0
578,42029.08333,12.2,1.0,0.8,0.5,8.0,0.0
579,42029.125,12.2,1.1,0.9,0.5,8.0,0.0
580,42029.16667,12.2,1.2,1.0,0.6,8.4,0.0
581,42029.20833,12.1,1.3,0.9,0.6,8.2,0.0
582,42029.25,12.0,1.3,1.0,0.6,8.3,0.0
583,42029.29167,12.0,1.2,0.8,0.5,7.9,0.0
584,42029.33333,11.9,1.2,0.8,0.5,7.5,0.0
585,42029.375,12.0,1.2,0.7,0.4,6.7,0.0
586,42029.41667,12.0,1.0,0.8,0.5,7.3,0.0
587,42029.45833,12.0,1.1,0.7,0.4,7.2,0.0
588,42029.5,12.0,1.1,0.8,0.5,6.9,0.0
589,42029.54167,12.2,1.0,0.8,0.5,6.4,0.0
590,42029.58333,13.0,1.3,0.8,0.5,6.8,0.0
591,42029.625,12.8,1.1,0.7,0.5,6.0,0.0
592,42029.66667,12.6,1.1,0.7,0.4,6.3,0.0
593,42029.70833,12.5,1.0,0.7,0.4,6.2,0.0
594,42029.75,12.6,1.1,0.7,0.5,6.2,0.0
595,42029.79167,12.5,0.9,0.7,0.5,5.2,0.0
596,42029.83333,12.3,1.1,0.8,0.5,5.9,0.0
597,42029.875,12.3,0.9,0.7,0.4,5.5,0.0
598,42029.91667,12.2,1.1,0.7,0.4,6.1,0.0
599,42029.95833,12.1,1.0,0.6,0.4,6.8,0.0
600,42030.0,12.2,0.9,0.7,0.4,6.9,0.0
601,42030.04167,12.4,1.1,0.7,0.4,6.6,0.0
602,42030.08333,13.0,0.8,0.7,0.4,6.3,0.0
603,42030.125,13.2,1.1,0.8,0.5,5.6,0.0
604,42030.16667,12.9,1.3,0.9,0.5,5.3,0.0
605,42030.20833,12.8,1.2,0.9,0.6,5.5,0.0
606,42030.25,12.7,1.6,1.1,0.7,5.2,0.0
607,42030.29167,12.6,1.5,1.1,0.7,5.4,0.0
608,42030.33333,12.5,1.7,1.3,0.8,6.1,0.0
609,42030.375,12.5,1.6,1.1,0.7,5.9,0.0
610,42030.41667,12.5,1.7,1.1,0.7,5.9,0.0
611,42030.45833,12.6,1.8,1.2,0.8,6.2,0.0
612,42030.5,12.7,1.6,1.3,0.8,6.0,0.0
613,42030.54167,12.7,1.6,1.3,0.8,6.2,0.0
614,42030.58333,12.7,1.7,1.2,0.7,6.2,0.0
615,42030.625,12.7,1.3,1.1,0.7,6.0,0.0
616,42030.66667,12.7,1.4,1.0,0.6,5.9,0.0
617,42030.70833,12.7,1.3,0.9,0.6,5.9,0.0
618,42030.75,12.7,1.3,1.0,0.6,5.5,0.0
619,42030.79167,12.8,1.4,0.9,0.6,5.2,0.0
620,42030.83333,12.7,1.2,0.9,0.5,5.5,0.0
621,42030.875,12.6,1.1,0.8,0.5,5.6,0.0
622,42030.91667,12.5,0.9,0.7,0.4,5.6,0.0
623,42030.95833,12.4,0.8,0.6,0.4,5.7,0.0
624,42031.0,12.3,0.8,0.6,0.3,4.8,0.0
625,42031.04167,12.2,0.7,0.4,0.3,4.6,0.0
626,42031.08333,12.1,0.7,0.4,0.3,3.9,0.0
627,42031.125,11.9,0.7,0.5,0.3,3.7,0.0
628,42031.16667,11.6,0.7,0.5,0.3,3.2,0.0
629,42031.20833,11.4,0.8,0.5,0.4,2.8,0.0
630,42031.25,11.3,0.5,0.4,0.2,3.4,0.0
631,42031.29167,11.3,0.6,0.4,0.3,3.6,0.0
632,42031.33333,11.2,0.7,0.5,0.3,3.3,0.0
633,42031.375,11.2,0.6,0.4,0.3,3.7,0.0
634,42031.41667,11.2,0.6,0.4,0.3,3.9,0.0
635,42031.45833,11.1,0.8,0.7,0.4,5.4,0.0
636,42031.5,11.2,1.6,1.2,0.7,5.9,0.0
637,42031.54167,11.2,1.5,1.2,0.8,6.2,0.0
638,42031.58333,11.2,1.8,1.2,0.8,6.0,0.0
639,42031.625,11.2,1.7,1.1,0.7,6.3,0.0
640,42031.66667,11.1,1.3,1.0,0.6,6.0,0.0
641,42031.70833,11.6,1.5,1.0,0.6,5.4,0.0
642,42031.75,11.5,1.4,1.0,0.6,5.3,0.0
643,42031.79167,11.4,1.8,1.3,0.8,7.0,0.0
644,42031.83333,11.0,1.9,1.3,0.8,7.5,0.0
645,42031.875,11.3,1.7,1.5,0.9,7.9,0.0
646,42031.91667,11.4,2.1,1.6,1.0,8.4,1.0
647,42031.95833,11.4,2.0,1.4,0.9,7.7,1.0
648,42032.0,11.4,1.9,1.4,0.9,8.0,1.0
649,42032.04167,11.4,2.0,1.4,0.8,7.7,1.0
650,42032.08333,11.4,1.6,1.4,0.8,8.1,1.0
651,42032.125,11.4,1.8,1.4,0.8,8.3,1.0
652,42032.16667,11.4,1.8,1.4,0.9,8.3,1.0
653,42032.20833,11.4,1.7,1.2,0.7,7.9,1.0
654,42032.25,11.4,1.9,1.3,0.7,7.7,1.0
655,42032.29167,11.3,1.8,1.3,0.8,7.5,1.0
656,42032.33333,11.3,1.8,1.3,0.8,7.5,1.0
657,42032.375,11.3,2.0,1.3,0.8,7.1,1.0
658,42032.41667,11.3,2.1,1.6,1.0,7.3,1.0
659,42032.45833,11.3,2.2,1.7,1.1,6.5,1.0
660,42032.5,11.2,2.3,1.8,1.1,6.5,1.0
661,42032.54167,11.2,2.7,1.8,1.2,6.2,0.0
662,42032.58333,11.2,2.3,1.8,1.1,6.6,0.0
663,42032.625,11.2,2.4,2.0,1.2,6.8,0.0
664,42032.66667,11.2,2.7,1.9,1.2,6.6,0.0
665,42032.70833,11.2,2.2,1.7,1.1,6.7,0.0
666,42032.75,11.2,2.0,1.6,1.0,6.7,0.0
667,42032.79167,11.3,1.9,1.5,0.9,6.6,0.0
668,42032.83333,11.3,1.8,1.3,0.8,6.8,0.0
669,42032.875,11.2,1.9,1.3,0.8,7.2,1.0
670,42032.91667,11.3,1.7,1.4,0.9,7.0,1.0
671,42032.95833,11.5,1.5,1.2,0.7,6.7,1.0
672,42033.0,11.6,1.6,1.2,0.7,6.3,1.0
673,42033.04167,11.5,1.7,1.4,0.9,7.1,1.0
674,42033.08333,11.5,1.7,1.2,0.8,6.6,1.0
675,42033.125,11.5,1.7,1.2,0.7,6.8,1.0
676,42033.16667,11.5,1.4,1.1,0.7,6.5,1.0
677,42033.20833,11.4,1.5,1.2,0.7,6.9,1.0
678,42033.25,11.4,1.3,1.0,0.7,6.5,1.0
679,42033.29167,11.4,1.6,1.1,0.7,6.6,0.0
680,42033.33333,11.4,1.4,1.1,0.7,6.4,0.0
681,42033.375,11.3,1.3,1.0,0.6,6.2,0.0
682,42033.41667,11.4,1.6,1.2,0.8,6.2,0.0
683,42033.45833,11.4,1.6,1.1,0.7,6.0,0.0
684,42033.5,11.4,1.5,1.1,0.7,5.6,0.0
685,42033.54167,11.4,1.5,1.1,0.7,5.5,0.0
686,42033.58333,11.4,1.4,1.1,0.7,5.5,0.0
687,42033.625,11.4,1.6,1.1,0.7,5.5,0.0
688,42033.66667,11.4,1.4,1.0,0.6,5.7,0.0
689,42033.70833,11.4,1.4,1.0,0.6,5.4,0.0
690,42033.75,11.4,1.3,1.0,0.6,5.6,0.0
691,42033.79167,11.3,1.1,0.9,0.6,5.1,0.0
692,42033.83333,11.3,1.1,0.9,0.6,5.6,0.0
693,42033.875,11.3,1.2,0.9,0.6,5.4,0.0
694,42033.91667,11.3,1.2,0.9,0.5,5.3,0.0
695,42033.95833,11.4,1.1,0.8,0.5,5.5,0.0
696,42034.0,11.4,1.0,0.8,0.5,5.6,0.0
697,42034.04167,11.4,1.0,0.8,0.5,5.7,0.0
698,42034.08333,11.3,1.1,0.7,0.5,5.8,0.0
699,42034.125,11.3,1.1,0.7,0.5,5.9,0.0
700,42034.16667,11.4,0.9,0.7,0.4,6.2,0.0
701,42034.20833,11.3,0.8,0.6,0.4,6.0,0.0
702,42034.25,11.3,0.8,0.6,0.4,5.7,0.0
703,42034.29167,11.3,0.9,0.6,0.4,6.4,0.0
704,42034.33333,11.3,0.8,0.6,0.4,5.8,0.0
705,42034.375,11.3,0.8,0.6,0.3,5.4,0.0
706,42034.41667,11.3,0.8,0.5,0.3,5.9,0.0
707,42034.45833,11.3,0.8,0.5,0.3,5.0,0.0
708,42034.5,11.3,0.8,0.6,0.3,4.9,0.0
709,42034.54167,11.3,0.8,0.6,0.4,4.4,0.0
710,42034.58333,11.3,0.8,0.6,0.4,5.0,0.0
711,42034.625,11.3,0.8,0.5,0.3,4.7,0.0
712,42034.66667,11.3,0.8,0.5,0.3,5.3,0.0
713,42034.70833,11.3,0.8,0.5,0.3,5.1,0.0
714,42034.75,11.2,0.7,0.5,0.3,5.6,0.0
715,42034.79167,11.2,0.7,0.5,0.3,5.7,0.0
716,42034.83333,11.2,0.8,0.6,0.4,5.1,0.0
717,42034.875,11.3,0.9,0.6,0.4,5.6,0.0
718,42034.91667,11.3,1.0,0.7,0.4,5.4,0.0
719,42034.95833,11.2,1.0,0.9,0.5,6.1,0.0
720,42035.0,11.3,1.4,1.0,0.6,6.4,0.0
721,42035.04167,11.3,1.7,1.1,0.7,7.1,0.0
722,42035.08333,11.2,1.4,1.0,0.6,6.7,0.0
723,42035.125,11.2,1.3,0.9,0.6,6.6,0.0
724,42035.16667,11.2,1.4,1.0,0.6,6.7,0.0
725,42035.20833,11.2,1.5,1.0,0.6,6.7,0.0
726,42035.25,11.2,1.6,1.0,0.6,7.3,0.0
727,42035.29167,11.1,1.5,1.0,0.6,7.4,0.0
728,42035.33333,11.1,1.5,1.2,0.7,7.3,0.0
729,42035.375,11.0,1.7,1.2,0.7,6.9,0.0
730,42035.41667,11.0,1.7,1.2,0.7,6.6,0.0
731,42035.45833,11.1,1.7,1.2,0.8,7.1,0.0
732,42035.5,11.1,1.6,1.2,0.8,7.0,0.0
733,42035.54167,11.2,1.6,1.3,0.8,6.9,0.0
734,42035.58333,11.2,1.9,1.4,0.8,7.3,0.0
735,42035.625,11.3,2.4,1.5,0.9,7.3,0.0
736,42035.66667,11.3,2.6,1.9,1.2,7.6,0.0
737,42035.70833,11.3,2.4,1.8,1.1,7.5,0.0
738,42035.75,11.3,2.4,1.7,1.1,7.6,0.0
739,42035.79167,11.2,2.3,1.7,1.1,7.7,1.0
740,42035.83333,11.2,2.4,1.9,1.1,7.6,1.0
741,42035.875,11.2,1.9,1.5,1.0,7.1,1.0
742,42035.91667,11.3,1.8,1.5,0.9,7.1,1.0
743,42035.95833,11.3,1.9,1.3,0.9,7.3,1.0
744,42036.0,11.2,1.9,1.4,0.8,7.5,1.0
745,42036.04167,11.2,1.7,1.4,0.9,7.8,1.0
746,42036.08333,11.2,1.9,1.2,0.7,7.6,1.0
747,42036.125,11.2,1.9,1.2,0.7,7.7,1.0
748,42036.16667,11.2,1.6,1.1,0.7,7.6,1.0
749,42036.20833,11.3,1.6,1.2,0.7,7.7,1.0
750,42036.25,11.3,1.3,1.0,0.6,7.3,1.0
751,42036.29167,11.3,1.3,1.0,0.6,7.7,0.0
752,42036.33333,11.3,1.4,1.1,0.6,7.4,0.0
753,42036.375,11.3,1.4,1.1,0.7,7.7,0.0
754,42036.41667,11.3,1.2,1.1,0.7,7.6,1.0
755,42036.45833,11.3,1.4,1.1,0.7,7.8,1.0
756,42036.5,11.3,1.3,1.1,0.7,7.8,1.0
757,42036.54167,11.4,1.3,1.1,0.7,7.8,1.0
758,42036.58333,11.4,1.6,1.2,0.7,7.9,1.0
759,42036.625,11.4,1.5,1.1,0.7,7.5,1.0
760,42036.66667,11.4,1.8,1.3,0.7,8.1,1.0
761,42036.70833,11.3,1.9,1.2,0.7,8.0,1.0
762,42036.75,11.3,2.1,1.3,0.7,7.7,1.0
763,42036.79167,11.3,1.7,1.3,0.8,8.5,0.0
764,42036.83333,11.2,1.7,1.2,0.8,8.0,0.0
765,42036.875,11.2,1.5,1.2,0.7,7.9,0.0
766,42036.91667,11.2,1.6,1.2,0.8,8.0,0.0
767,42036.95833,11.4,1.5,1.1,0.7,7.4,0.0
768,42037.0,11.3,1.6,1.2,0.7,8.1,1.0
769,42037.04167,11.3,1.5,1.1,0.7,7.8,1.0
770,42037.08333,11.3,1.4,1.1,0.7,7.9,1.0
771,42037.125,11.3,1.9,1.2,0.7,8.3,1.0
772,42037.16667,11.3,1.7,1.1,0.6,8.1,1.0
773,42037.20833,11.3,1.7,1.2,0.7,8.3,1.0
774,42037.25,11.3,1.5,1.1,0.7,7.9,1.0
775,42037.29167,11.3,1.2,1.0,0.6,7.5,1.0
776,42037.33333,11.2,1.4,1.1,0.6,8.3,1.0
777,42037.375,11.3,1.5,1.0,0.6,8.0,1.0
778,42037.41667,11.3,1.5,1.1,0.7,8.3,1.0
779,42037.45833,11.3,1.4,1.0,0.6,7.9,1.0
780,42037.5,11.4,1.7,1.1,0.7,7.9,1.0
781,42037.54167,11.4,1.3,1.1,0.7,7.6,1.0
782,42037.58333,11.4,1.5,1.1,0.7,7.6,1.0
783,42037.625,11.4,1.4,1.1,0.6,7.2,1.0
784,42037.66667,11.4,1.4,1.1,0.7,7.5,1.0
785,42037.70833,11.4,1.6,1.1,0.7,7.4,1.0
786,42037.75,11.4,1.4,1.0,0.6,7.0,1.0
787,42037.79167,11.6,1.5,1.0,0.6,6.6,0.0
788,42037.83333,11.5,1.5,1.1,0.7,7.2,0.0
789,42037.875,11.4,1.3,1.0,0.6,7.2,0.0
790,42037.91667,11.3,1.3,1.0,0.6,7.6,0.0
791,42037.95833,11.5,1.4,1.0,0.6,8.1,0.0
792,42038.0,11.5,1.3,0.9,0.6,7.1,0.0
793,42038.04167,11.5,1.3,1.0,0.6,7.2,0.0
794,42038.08333,11.4,1.2,0.9,0.6,7.8,0.0
795,42038.125,11.5,1.1,0.9,0.6,7.5,0.0
796,42038.16667,11.5,1.2,0.9,0.6,7.5,0.0
797,42038.20833,11.5,1.2,1.0,0.6,7.8,0.0
798,42038.25,11.5,1.4,1.0,0.6,7.2,0.0
799,42038.29167,11.5,1.2,0.9,0.6,7.5,0.0
800,42038.33333,11.4,1.2,0.9,0.5,7.3,0.0
801,42038.375,11.5,1.1,0.9,0.6,7.5,0.0
802,42038.41667,11.5,1.2,0.9,0.5,7.5,0.0
803,42038.45833,11.5,1.3,1.0,0.6,7.7,0.0
804,42038.5,11.5,1.3,0.9,0.6,7.2,0.0
805,42038.54167,11.6,1.2,0.9,0.6,7.5,0.0
806,42038.58333,11.6,1.3,0.9,0.6,7.4,0.0
807,42038.625,11.6,1.1,0.9,0.6,6.9,0.0
808,42038.66667,11.6,1.2,0.9,0.6,7.0,0.0
809,42038.70833,11.6,1.3,0.9,0.5,6.9,0.0
810,42038.75,11.5,1.1,0.8,0.5,6.5,0.0
811,42038.79167,11.5,1.0,0.8,0.5,6.6,0.0
812,42038.83333,11.5,1.1,0.8,0.5,6.5,0.0
813,42038.875,11.5,1.2,0.8,0.5,6.9,0.0
814,42038.91667,11.5,1.0,0.8,0.5,6.9,0.0
815,42038.95833,11.4,1.2,0.9,0.6,7.1,0.0
816,42039.0,11.5,1.2,0.8,0.5,6.6,0.0
817,42039.04167,11.5,1.0,0.8,0.5,7.0,0.0
818,42039.08333,11.4,1.1,0.9,0.5,7.2,0.0
819,42039.125,11.4,1.3,0.9,0.5,7.0,0.0
820,42039.16667,11.4,1.0,0.9,0.5,7.4,0.0
821,42039.20833,11.4,1.2,0.8,0.5,7.1,0.0
822,42039.25,11.4,1.4,1.0,0.6,7.2,0.0
823,42039.29167,11.4,1.1,0.8,0.5,7.0,0.0
824,42039.33333,11.4,1.2,0.9,0.5,7.0,0.0
825,42039.375,11.4,1.3,0.9,0.5,7.1,0.0
826,42039.41667,11.3,1.1,0.9,0.5,7.3,0.0
827,42039.45833,11.4,1.2,0.9,0.5,7.4,0.0
828,42039.5,11.4,1.3,0.8,0.5,7.3,0.0
829,42039.54167,11.4,1.1,0.9,0.5,7.7,0.0
830,42039.58333,11.4,1.2,0.8,0.5,8.1,0.0
831,42039.625,11.4,1.2,0.9,0.6,8.2,0.0
832,42039.66667,11.4,1.4,0.9,0.6,8.5,0.0
833,42039.70833,11.4,1.4,0.9,0.6,8.5,0.0
834,42039.75,11.3,1.3,0.9,0.5,8.9,0.0
835,42039.79167,11.3,1.2,0.9,0.6,9.2,0.0
836,42039.83333,11.3,1.3,1.0,0.6,9.0,0.0
837,42039.875,11.3,1.3,0.9,0.6,8.6,0.0
838,42039.91667,11.3,1.2,0.9,0.5,8.6,0.0
839,42039.95833,11.3,1.3,0.9,0.5,7.9,0.0
840,42040.0,11.2,1.2,0.9,0.5,7.4,0.0
841,42040.04167,11.2,1.1,0.8,0.5,6.2,0.0
842,42040.08333,11.2,1.1,0.8,0.5,6.6,0.0
843,42040.125,11.2,1.3,0.8,0.5,6.6,0.0
844,42040.16667,11.2,1.3,0.9,0.6,6.9,0.0
845,42040.20833,11.2,1.4,1.0,0.6,6.6,0.0
846,42040.25,11.1,1.5,1.1,0.6,7.0,0.0
847,42040.29167,11.1,1.6,1.2,0.8,6.8,0.0
848,42040.33333,11.1,1.9,1.3,0.8,7.3,0.0
849,42040.375,11.1,2.0,1.5,0.9,7.1,0.0
850,42040.41667,11.1,1.9,1.4,0.9,6.9,0.0
851,42040.45833,11.1,2.5,1.7,1.0,6.8,0.0
852,42040.5,11.2,2.7,2.1,1.4,7.7,0.0
853,42040.54167,11.2,3.4,2.3,1.4,7.1,1.0
854,42040.58333,11.1,3.1,2.3,1.4,7.2,1.0
855,42040.625,11.1,2.8,2.3,1.4,7.5,1.0
856,42040.66667,11.3,3.4,2.5,1.6,7.7,1.0
857,42040.70833,11.3,3.5,2.6,1.7,7.8,1.0
858,42040.75,11.3,2.9,2.5,1.5,7.5,1.0
859,42040.79167,11.4,3.3,2.3,1.5,7.6,1.0
860,42040.83333,11.3,3.2,2.0,1.3,7.3,1.0
861,42040.875,11.4,2.4,1.8,1.1,7.1,1.0
862,42040.91667,11.4,1.8,1.5,1.0,7.0,1.0
863,42040.95833,11.4,1.7,1.4,0.9,6.8,1.0
864,42041.0,11.5,2.0,1.4,0.9,7.1,1.0
865,42041.04167,11.5,1.6,1.3,0.8,7.4,1.0
866,42041.08333,11.5,1.7,1.4,0.9,7.4,1.0
867,42041.125,11.5,1.6,1.2,0.7,7.2,1.0
868,42041.16667,11.5,1.4,1.1,0.6,6.8,1.0
869,42041.20833,11.5,1.5,1.1,0.6,7.0,1.0
870,42041.25,11.4,1.3,1.0,0.6,7.1,1.0
871,42041.29167,11.4,1.3,0.9,0.5,7.0,1.0
872,42041.33333,11.4,1.3,0.9,0.6,6.8,1.0
873,42041.375,11.4,1.5,0.9,0.5,6.5,1.0
874,42041.41667,11.4,1.5,0.9,0.6,6.8,1.0
875,42041.45833,11.5,1.2,1.0,0.6,7.0,1.0
876,42041.5,11.4,1.2,0.9,0.5,6.8,1.0
877,42041.54167,11.4,1.2,0.9,0.5,6.8,0.0
878,42041.58333,11.4,1.0,0.9,0.5,7.1,0.0
879,42041.625,11.4,1.0,0.8,0.5,6.7,0.0
880,42041.66667,11.4,1.3,0.8,0.5,6.7,0.0
